class,id_text
s,"""534394596126515200"""
o,"""534087427024257025"""
o,"""532259534799400961"""
s,"""531901380999806977"""
o,"""531954218589257729"""
o,"""531913404542623744"""
s,"""531881101531152384"""
o,"""532002228115365889"""
o,"""531914332884316160"""
s,"""532229820550496257"""
s,"""531969644396298240"""
s,"""533966652866457600"""
s,"""532202323351994368"""
s,"""531877067030556672"""
o,"""534354605682200578"""
s,"""532323920016572416"""
o,"""531927339639504897"""
o,"""533380604860321792"""
s,"""533077854008135680"""
s,"""531845711529512960"""
s,"""534385063081689088"""
s,"""532005723560239104"""
o,"""532165868185088000"""
o,"""532019233191133184"""
s,"""531911980580212736"""
na,"""532298166516064256"""
o,"""532674425569939457"""
o,"""531984091319922689"""
s,"""531912151544651778"""
s,"""531863847616135168"""
s,"""531855337641738240"""
s,"""532674566892826624"""
o,"""533980010412269569"""
o,"""533427980350283777"""
s,"""533291729571840001"""
o,"""533121980174983169"""
o,"""531923760987664384"""
s,"""531985473133350912"""
o,"""532707617265958912"""
s,"""531847082710433792"""
o,"""531911120530206720"""
s,"""533372253551882240"""
o,"""532045735819505664"""
o,"""532159406478491648"""
s,"""532507775499505664"""
na,"""532114401751351297"""
o,"""534481175142596609"""
o,"""532346999614349314"""
s,"""532279704762728448"""
na,"""532608530357182464"""
o,"""531967087678607360"""
s,"""534075809699733505"""
s,"""531990260679708673"""
s,"""531829716819668993"""
na,"""532348210485161986"""
o,"""531995394646237185"""
o,"""533268357769068544"""
na,"""532208388319752192"""
o,"""533299065572712448"""
s,"""531842384599216129"""
s,"""532694070670655488"""
o,"""533664832403148801"""
s,"""531823688409448448"""
s,"""533401051974885376"""
o,"""532020963685466113"""
o,"""533675922100977664"""
s,"""532029699879620609"""
s,"""532474656477827073"""
s,"""533989301256990720"""
s,"""532163388936568832"""
o,"""530037026771730432"""
s,"""531819544978157568"""
o,"""532011170505699328"""
o,"""531873084132052992"""
s,"""531837830897483776"""
s,"""530611735196348417"""
o,"""532222866066927616"""
s,"""532587982549569536"""
s,"""531835662115565568"""
s,"""533604767201652738"""
s,"""531965946131263488"""
o,"""532658511570669568"""
s,"""532685357100584960"""
o,"""533326856003788800"""
s,"""531857098649260032"""
s,"""533583964741836800"""
o,"""532602025557491712"""
s,"""531997094366953473"""
s,"""531903532392525824"""
o,"""532004379755175936"""
o,"""532685464265043968"""
s,"""531175910087852035"""
s,"""531906694926696448"""
o,"""532242249296261120"""
o,"""534418061391319041"""
s,"""531997983127003136"""
o,"""531930389959688192"""
s,"""532241681664737280"""
o,"""531877888396914688"""
o,"""532728654858825728"""
o,"""532929309783379968"""
o,"""532935885420253184"""
na,"""532294784757796864"""
o,"""532915075821350913"""
o,"""531891489958551552"""
o,"""533402120645406720"""
s,"""531861226968469504"""
o,"""532599562356015104"""
s,"""531900691804352512"""
s,"""531970061033283584"""
o,"""531886652281851906"""
s,"""532706799905177600"""
o,"""532678557466886144"""
o,"""532123916958183424"""
s,"""534090250532839424"""
o,"""531971756027035648"""
o,"""531969938698035200"""
s,"""532977177029910528"""
o,"""533160139642404865"""
s,"""532931319760977921"""
o,"""533372407944183808"""
s,"""532140910545756161"""
s,"""531839378541129728"""
s,"""532988446948610049"""
s,"""531964459116666882"""
s,"""531824602268598272"""
s,"""531891752652001280"""
o,"""531906674106580994"""
na,"""533523235778727936"""
s,"""531953462754693120"""
s,"""531913526651011072"""
s,"""532116243684147201"""
na,"""533042354513776640"""
s,"""532173328912351233"""
o,"""532715666734731264"""
s,"""532312574264885248"""
s,"""531954869843025920"""
na,"""530446978401202176"""
o,"""532717417768554499"""
s,"""533400082843172864"""
s,"""534064986469830656"""
s,"""532237641832738816"""
o,"""533650615931396096"""
na,"""531966539239796736"""
o,"""531933197617999872"""
o,"""532154140865339394"""
o,"""531952551386550273"""
na,"""532032615399055360"""
o,"""532196430715559936"""
na,"""531922611388055553"""
s,"""531885538924445696"""
s,"""532452932113805312"""
o,"""532665338383826944"""
s,"""532943475910926336"""
s,"""532320381843951617"""
s,"""532943333744984064"""
s,"""532999797792604160"""
o,"""533442267076624385"""
s,"""534193759068901376"""
s,"""532106192240529408"""
s,"""530561300045512705"""
s,"""533254942291922944"""
s,"""531954775768981505"""
s,"""534299236666310656"""
s,"""531817610309275648"""
s,"""532241591126458368"""
o,"""531981909778509824"""
s,"""533335093490634752"""
o,"""534114075392106496"""
o,"""532590601762783232"""
o,"""532149156245413888"""
o,"""531992028058746880"""
s,"""531867920977375232"""
s,"""531943142011207680"""
s,"""531952768718610432"""
s,"""533011706356572160"""
s,"""532593546919161856"""
o,"""531854039294955521"""
s,"""533379566883340289"""
s,"""531826591945326592"""
o,"""531839007739490304"""
s,"""533374366038642689"""
s,"""531916485766430721"""
o,"""532913453049315328"""
o,"""532251049021558785"""
s,"""531899005446680576"""
s,"""533305550231306240"""
s,"""532612174577823744"""
s,"""532026678152024064"""
o,"""532912084536012800"""
s,"""531994603273326592"""
na,"""532109551013609472"""
s,"""531891747182227458"""
o,"""532582240828420096"""
o,"""531970327157702656"""
o,"""532023448373972992"""
o,"""531917039246778368"""
o,"""531860239965229056"""
s,"""533470463100325888"""
s,"""533695866457313280"""
s,"""532321023593418752"""
na,"""532382521426587649"""
o,"""532020391221665793"""
s,"""532545063776428032"""
s,"""532361374165651456"""
s,"""531863563393327104"""
s,"""531852238138793984"""
o,"""534406076427665408"""
o,"""532005786214744064"""
o,"""532269862710951939"""
na,"""532111380350902272"""
s,"""532982464327581696"""
o,"""531989791119003649"""
s,"""532019776638697473"""
s,"""534348308441878529"""
o,"""533311541018632194"""
s,"""531914552074862592"""
o,"""532021098259705856"""
na,"""532795791996616705"""
o,"""533263072312709120"""
s,"""533746313641607168"""
s,"""531833105523306497"""
o,"""532204349284311041"""
s,"""531865951604449282"""
s,"""531977763746365440"""
s,"""531561752295899136"""
s,"""531929986702143488"""
s,"""531848392884768768"""
o,"""532561429207855105"""
na,"""531845076021174272"""
o,"""529128254280445953"""
o,"""531870075398418432"""
s,"""532021370461622273"""
s,"""531952488610811906"""
o,"""532559736009662464"""
s,"""531937161906749440"""
o,"""532031359154663424"""
na,"""532241922983616512"""
o,"""533310320128053249"""
s,"""532599609336815616"""
s,"""532624880420655105"""
s,"""532360019543457792"""
s,"""532648665840910338"""
s,"""532712822632099840"""
s,"""530469834589757440"""
s,"""532982979329810432"""
na,"""532571077340176384"""
s,"""533600377640607744"""
o,"""532625828128243712"""
s,"""532018154516807680"""
s,"""531857004869218304"""
s,"""532253438420451329"""
o,"""534165648277262336"""
o,"""531918488173305856"""
na,"""531973917490302976"""
s,"""532350193724035072"""
s,"""532303965992792065"""
o,"""531869832250404864"""
o,"""532729394012233730"""
s,"""530508840048267264"""
o,"""532184911612874752"""
s,"""530967096164122624"""
o,"""532011125005893632"""
o,"""532604744918130688"""
o,"""532669445571743744"""
na,"""532221539459280896"""
o,"""532421828468539393"""
o,"""533124803905867776"""
o,"""532237952047652864"""
o,"""534408651122151425"""
s,"""530441150176690177"""
s,"""531838454695739392"""
s,"""532217229069516800"""
s,"""532499050239901696"""
s,"""531988865062809600"""
s,"""531834990263164928"""
s,"""531876292921012224"""
o,"""532556538221559808"""
na,"""531898670875422720"""
s,"""531899503524057089"""
s,"""531964964202741760"""
o,"""531970444736598016"""
s,"""531853877138567168"""
na,"""530450966521597953"""
o,"""534479219342860288"""
na,"""531829494982529025"""
s,"""531838418410823682"""
o,"""533061603806429184"""
s,"""532045104135933952"""
s,"""534060849682743296"""
s,"""532184712799088640"""
o,"""532935624752631810"""
o,"""532303023327150081"""
o,"""534356847801548801"""
na,"""531844610277249024"""
na,"""531857743137603586"""
o,"""532569033603026944"""
s,"""533008918939983872"""
s,"""532729923023028224"""
o,"""531988980737519617"""
s,"""532948882360004608"""
s,"""532007662880190464"""
s,"""532078067435724800"""
o,"""532006688866725888"""
o,"""532193354780803072"""
o,"""533310290692423680"""
o,"""531849839957381120"""
o,"""534401609531670528"""
o,"""532031901037764608"""
s,"""534199107490181120"""
o,"""533258299953917952"""
o,"""531862827602960384"""
s,"""534491061079769088"""
s,"""531825696524349440"""
s,"""533129958361935872"""
s,"""531945739551645696"""
o,"""532338008239140867"""
na,"""532061680784523266"""
na,"""531890739513262080"""
o,"""531994010303594496"""
s,"""532348881548242944"""
o,"""532207696238628865"""
o,"""531914080626302977"""
o,"""531850369123762177"""
s,"""533630965932126208"""
na,"""533417528773472256"""
s,"""532232135156187136"""
s,"""532606052223967232"""
s,"""530477408995278848"""
o,"""532210700102692864"""
s,"""532897244216053760"""
o,"""532213379566665729"""
o,"""531988165393788929"""
na,"""531950998156492800"""
na,"""533261113379405825"""
s,"""530479098398011392"""
s,"""532236458749198337"""
o,"""534370294824062976"""
o,"""532242473641574400"""
s,"""534356617957888000"""
s,"""532553488061190145"""
s,"""530768456879472640"""
na,"""532189771695923200"""
o,"""531867068027924480"""
s,"""531979565359718400"""
o,"""533807956194635777"""
s,"""532629589110292480"""
na,"""532509671450746880"""
s,"""532512208404873216"""
s,"""532441268702691328"""
s,"""533166274151723008"""
s,"""531998243702710272"""
s,"""531903782331105281"""
s,"""532543086828613633"""
s,"""531824188730777601"""
s,"""531982291384680450"""
o,"""532634732526600193"""
o,"""531932140628631553"""
o,"""531946672684027905"""
s,"""532009327604023297"""
s,"""531933272587386880"""
s,"""533278448551493632"""
s,"""531830344082026496"""
o,"""532026773349740544"""
o,"""532001367817474048"""
s,"""531833208170885120"""
o,"""532145244067090432"""
na,"""532278245203247104"""
na,"""531891249524260864"""
o,"""532882550478626816"""
s,"""532101111734210560"""
o,"""533408287665180672"""
o,"""532646108330078208"""
o,"""531879779885416448"""
o,"""532533475031908352"""
o,"""532518865679687680"""
s,"""532218644030558209"""
o,"""531985314701930497"""
o,"""531119699510435840"""
s,"""532677297330192384"""
s,"""531818650228228096"""
s,"""531921344456568832"""
s,"""533360323961446400"""
s,"""533407953383333888"""
s,"""531854279531716609"""
s,"""531836039158308864"""
s,"""533070925441146881"""
o,"""532257225520062464"""
s,"""533326636842618880"""
o,"""532216602474086401"""
s,"""534133331093225472"""
o,"""533753878404415489"""
s,"""532695514622742530"""
s,"""531852657783496704"""
o,"""534070977974796288"""
s,"""531873702980644864"""
s,"""533976811533651969"""
s,"""532282275015438336"""
o,"""533154152155992064"""
o,"""531902746257932288"""
s,"""532041119459442688"""
o,"""533613333757562880"""
s,"""533748762049396736"""
s,"""532315075038572544"""
s,"""531835423048613888"""
o,"""532372353586855937"""
s,"""532172680024588288"""
s,"""531951070650454016"""
s,"""531932105949736960"""
s,"""533708063677485056"""
s,"""531848897400815616"""
na,"""532571070331887616"""
s,"""531826451100995585"""
s,"""534416788206125056"""
s,"""531960383071072256"""
s,"""532109218481205249"""
s,"""532488013079519233"""
s,"""532238479070339072"""
o,"""531913158999306240"""
s,"""531857621054418944"""
o,"""532023971093708800"""
s,"""531981432969641984"""
o,"""532591413075009537"""
s,"""532354324970868736"""
na,"""531825452978290688"""
s,"""531868939245355008"""
s,"""531995324152573952"""
s,"""531904214029840385"""
na,"""531867058683006976"""
s,"""532756097028083712"""
s,"""531941056158633984"""
s,"""530396859614113792"""
s,"""531817655838466048"""
s,"""530488756583690240"""
s,"""532275922616205314"""
s,"""532689567489744896"""
o,"""531912358361190400"""
s,"""533096675649527808"""
s,"""530503790131421187"""
s,"""532289959999594496"""
s,"""532151923332644864"""
o,"""534158381930774529"""
s,"""531854241238102016"""
o,"""531915087872008193"""
s,"""531876372835082240"""
s,"""531780833439653888"""
o,"""532211607624220672"""
na,"""532424332786417665"""
na,"""532092572106096640"""
o,"""532165461178593280"""
s,"""531927339395854337"""
o,"""533398768679272449"""
o,"""533613475965440000"""
o,"""532942028548481025"""
o,"""533768565900320768"""
o,"""531853932277293056"""
s,"""531933069721075712"""
s,"""532245202375684096"""
s,"""532179615025233920"""
s,"""531894828083068928"""
o,"""532896027662368768"""
o,"""531943153373577216"""
s,"""533110047879229440"""
na,"""533616119614275586"""
o,"""531918785163169792"""
o,"""532410588803387392"""
o,"""533310369889267712"""
s,"""534480845856202752"""
s,"""532770211720859648"""
o,"""532605670101499904"""
o,"""533012183148290048"""
o,"""532873909272473600"""
na,"""531944370388230144"""
o,"""531988997266886656"""
s,"""531595329167454208"""
s,"""531994032881557504"""
o,"""532910995581452288"""
s,"""532218204181893120"""
s,"""533487310319259648"""
s,"""533623498439012353"""
s,"""533617966215340033"""
s,"""531890403361185792"""
s,"""531867476536332289"""
o,"""531893685370515457"""
o,"""532659038576984066"""
o,"""532595080507310080"""
s,"""532037161533865984"""
s,"""532071580730654720"""
s,"""532543939379998720"""
s,"""532095979202543617"""
s,"""531982048366698496"""
s,"""530423378054619136"""
s,"""531970281481318400"""
s,"""532228214790569985"""
o,"""532904324746448896"""
s,"""532050227579355136"""
s,"""532185400253902848"""
s,"""532402632393256960"""
o,"""533349160851079169"""
o,"""533249676745920512"""
s,"""529666996778983424"""
o,"""531931477622026241"""
s,"""531855530726535168"""
o,"""532887567927357440"""
o,"""531865630102667264"""
o,"""531894859594870784"""
s,"""531947748828803072"""
s,"""531926292615421952"""
s,"""533075843376238592"""
s,"""530130135282765824"""
s,"""533597567087833088"""
o,"""532683977514315776"""
s,"""532555241049583618"""
s,"""532038903549526016"""
na,"""533395618446999552"""
o,"""533013058286014464"""
s,"""531821533862584320"""
s,"""532930277073367041"""
s,"""532157358521057281"""
o,"""532685457453506560"""
na,"""532299392565665792"""
s,"""532214032263311361"""
s,"""531850745864519680"""
o,"""531950769302691840"""
o,"""534403479138484224"""
s,"""532553688817348608"""
s,"""531959809487405056"""
s,"""531836692635090944"""
s,"""533617831611760641"""
o,"""532578529913761792"""
o,"""531886290527322113"""
o,"""532603197580247040"""
o,"""532940404329807872"""
o,"""533782565552152576"""
s,"""532270183889387520"""
s,"""532344419735707649"""
s,"""531928363653677056"""
s,"""531869070464147456"""
s,"""532700739878289408"""
o,"""533739952790859776"""
o,"""534080669073539073"""
s,"""530234054709628928"""
s,"""531946510716395520"""
o,"""532957736418684929"""
s,"""532547427509628928"""
o,"""532626500827086849"""
s,"""534432323001798656"""
o,"""532032207095730176"""
o,"""531997144115589120"""
na,"""532615664297861120"""
o,"""531896440243904512"""
o,"""532911295730036736"""
s,"""533844782770950144"""
s,"""531929126383271937"""
s,"""531843984327323648"""
s,"""531856138892218368"""
o,"""534324735895937024"""
o,"""531951693119127552"""
s,"""534135365880541185"""
o,"""531839475731955712"""
o,"""532298756893720576"""
s,"""531836452771229696"""
o,"""532619638211747840"""
s,"""531968893988769793"""
na,"""532034288900767744"""
o,"""531872192540467201"""
s,"""532675979840585728"""
na,"""532636251502153728"""
s,"""532001738119987201"""
o,"""534363253775028226"""
s,"""532578031458861056"""
s,"""532156279620665344"""
o,"""532381198862282752"""
o,"""531910189117894659"""
o,"""533059818563850240"""
o,"""532881786934939648"""
s,"""531846028056485888"""
s,"""531885649423396865"""
o,"""533275281793253376"""
s,"""531885747100336128"""
o,"""534104514492915712"""
s,"""531970505004171265"""
o,"""531972921166946304"""
s,"""531834344445210624"""
s,"""534326306650214400"""
s,"""531931031939461121"""
o,"""532953787351060480"""
o,"""532197582488231938"""
s,"""532721450818756608"""
s,"""532042566192361473"""
o,"""531924728961699840"""
o,"""532192017393418240"""
s,"""531656211133759488"""
s,"""531987114364116992"""
o,"""531900052969893888"""
o,"""532398175731318784"""
o,"""531880702984593409"""
o,"""532496074158907392"""
o,"""532148237160157185"""
s,"""532522408943841281"""
s,"""532025081581817856"""
s,"""531946059032178688"""
s,"""531861364793298944"""
o,"""534116871033724929"""
s,"""530144744773394432"""
s,"""531593171319685121"""
o,"""531948515430117376"""
s,"""532151118978375682"""
s,"""532257877667627009"""
o,"""531843117180518400"""
s,"""533859472931045376"""
s,"""529743589304467456"""
o,"""533656643188576256"""
o,"""532726545887281153"""
o,"""533511234193092609"""
s,"""534006277291012096"""
s,"""532499935313158145"""
o,"""532666049007992832"""
o,"""532437760259289088"""
s,"""531939074798407680"""
s,"""532192705263456256"""
o,"""532818308144578560"""
s,"""533628313345212416"""
s,"""531823047834365952"""
s,"""529243618574209024"""
s,"""531867770494140416"""
o,"""531984445436600320"""
o,"""532214510384586752"""
s,"""534296997801754624"""
s,"""534097245524996096"""
s,"""533324873766944769"""
o,"""532129294362107904"""
s,"""533683337236193280"""
s,"""532231439933538305"""
o,"""531950609159569408"""
na,"""531851889315291136"""
s,"""531892312457363456"""
o,"""531983431542902784"""
o,"""532908345762791425"""
na,"""532310578191024128"""
na,"""532162858256068609"""
s,"""533636673964621824"""
o,"""531920208202452992"""
o,"""533057238844604416"""
s,"""531931372886454272"""
s,"""532091319657582592"""
na,"""532317251555168256"""
o,"""531964184045817856"""
s,"""533252591791378432"""
s,"""532010313647140865"""
o,"""532944141232386050"""
o,"""532008502835703808"""
s,"""533007265331032066"""
s,"""532618238287282176"""
s,"""532052471716528128"""
o,"""533226401072029696"""
o,"""532584627517411329"""
s,"""532373626813947904"""
na,"""531837947637932032"""
o,"""534416798796746753"""
s,"""533426265865195520"""
s,"""531867921916887040"""
s,"""530769131214503938"""
s,"""531957051908698112"""
s,"""532486623896690688"""
s,"""531836234650226689"""
o,"""532021398643146752"""
s,"""532558276530307072"""
o,"""531854856840310784"""
o,"""534123989866909696"""
o,"""532693550132375552"""
s,"""532666213982552064"""
s,"""532575401936027648"""
s,"""531853280629235712"""
o,"""533302744124125184"""
s,"""531966774150189057"""
o,"""532692844742733824"""
s,"""531846014639292417"""
s,"""531928387565400064"""
s,"""532229951148523520"""
s,"""531865050345377792"""
s,"""531884052736147456"""
o,"""532427582936215552"""
o,"""533288740824023042"""
na,"""532546956636073985"""
s,"""533409342369058816"""
o,"""532882091277819906"""
s,"""532616596439592961"""
s,"""532790102779760640"""
o,"""531915245778780160"""
s,"""530823521945927681"""
s,"""531989133364035585"""
s,"""532257415027523584"""
o,"""532170650136244224"""
s,"""532027253299752960"""
o,"""532363028436901888"""
o,"""532321871815913473"""
o,"""531844697845932032"""
s,"""532190555841650688"""
s,"""531963676463726592"""
o,"""532193616337580032"""
o,"""532583574323486720"""
o,"""531893918460170240"""
na,"""532188018439122944"""
o,"""533999882676084736"""
s,"""533365031979585537"""
s,"""533867611671371779"""
na,"""532687224618647553"""
s,"""533179250224791552"""
s,"""532828505781063681"""
s,"""532596264756854785"""
o,"""533093026110119936"""
s,"""534398866054217728"""
na,"""532399845420859392"""
s,"""531984997608353792"""
o,"""531824860620918785"""
s,"""531931878291673088"""
o,"""533265858853081088"""
s,"""531917143819169792"""
o,"""532679756014424064"""
s,"""532090256280268800"""
o,"""531895476354699264"""
o,"""533072299990474752"""
s,"""531951788392333312"""
s,"""531900639383945216"""
s,"""531944883561312257"""
s,"""532566574314840064"""
s,"""533667084807720960"""
s,"""532309774327881729"""
s,"""534206263358279680"""
s,"""531876505828458496"""
s,"""529714951922130944"""
s,"""533322233675280385"""
o,"""533659538889908224"""
s,"""531875582435655680"""
na,"""532261669138071552"""
o,"""532230816789966848"""
s,"""532240557074964480"""
s,"""531922546237902848"""
s,"""532005317173714944"""
o,"""532631879002767362"""
o,"""533849877285830656"""
o,"""533307553674194945"""
s,"""531866135164387328"""
s,"""530863456015372289"""
s,"""532417091593199616"""
s,"""532078448421134337"""
s,"""531837871100280832"""
s,"""531977633538801664"""
na,"""531862342867644416"""
s,"""532287181273169920"""
s,"""532097998965448705"""
s,"""531859877841600513"""
o,"""533098635215785984"""
o,"""531998632703447040"""
s,"""531972910785630208"""
o,"""532756906872692736"""
o,"""532201528342233088"""
s,"""532343952410935296"""
s,"""533388822063509504"""
na,"""531901582850285568"""
o,"""532173308037718016"""
s,"""533007416095305728"""
o,"""532906508963827712"""
o,"""532194646554705922"""
na,"""531870754225545216"""
o,"""532574259839643649"""
s,"""531874413172760577"""
o,"""532321357913010176"""
s,"""533164052042616832"""
s,"""533277421265756160"""
s,"""532717042710089729"""
o,"""534122551203467264"""
s,"""532929968255545344"""
s,"""531960086176882688"""
s,"""531965340495126528"""
s,"""529813424381784064"""
s,"""531936206687182848"""
o,"""532056651939848193"""
s,"""531963286938329088"""
s,"""532707192835559424"""
s,"""532319158550020098"""
s,"""533713434916192256"""
s,"""533415096458805248"""
o,"""531933123597320192"""
s,"""531941852455251968"""
o,"""532571368618213377"""
s,"""532276491460296704"""
s,"""531977777550229504"""
s,"""533089171137888257"""
o,"""531941670669914112"""
s,"""530377531451404290"""
o,"""531922010881163264"""
s,"""531968591223332864"""
o,"""533663280213274625"""
na,"""532515545283719168"""
o,"""532091099834486785"""
o,"""532033445912793088"""
s,"""531965254704451584"""
o,"""534464042539450370"""
o,"""532187711399288832"""
s,"""531993857634754560"""
s,"""532286339236900865"""
s,"""532050821681545216"""
s,"""532029837935144960"""
s,"""532258278919905281"""
o,"""531846192909807617"""
o,"""532576562231922688"""
o,"""533262326087294976"""
s,"""531873704905801728"""
s,"""532988233295347712"""
s,"""531875135423524864"""
s,"""532330589966196736"""
s,"""532572089061232640"""
s,"""532587585450045441"""
s,"""532377555202895872"""
s,"""532692394542505984"""
o,"""532935942102089729"""
s,"""531858984831942656"""
o,"""531932701520330752"""
s,"""532641234691837953"""
o,"""532910857916014592"""
s,"""531945742559379456"""
o,"""531973517378863105"""
o,"""533130371354083328"""
o,"""533493646419439616"""
s,"""532394131398881280"""
s,"""531965097577422848"""
o,"""532656417774518272"""
s,"""533364534803980288"""
s,"""532011799491907584"""
s,"""532157286060277760"""
s,"""532234606150316032"""
s,"""532874813795479552"""
s,"""531973748585287680"""
s,"""529316650999623681"""
s,"""532804627956129792"""
o,"""531948779000188928"""
s,"""532178472236380161"""
o,"""533458101320835074"""
o,"""531865778698461186"""
o,"""532196967380570112"""
o,"""534391797083279360"""
s,"""532380896486100992"""
s,"""531911189006004225"""
s,"""533332365553463296"""
s,"""532168690129977344"""
s,"""529753486138023936"""
o,"""531923093355524097"""
o,"""532639958876815360"""
s,"""531988151091605504"""
o,"""531954557145055232"""
s,"""531891588625350656"""
o,"""531983758467932161"""
o,"""532604697262039040"""
s,"""534013337101545472"""
na,"""532265087160303617"""
o,"""532633724568227842"""
o,"""534202811836162049"""
o,"""531881780320931840"""
s,"""533490812840329216"""
s,"""533251365183979520"""
s,"""531864214890377216"""
s,"""531937242173157377"""
o,"""532184281280696320"""
o,"""533401671205146624"""
na,"""533447982503690242"""
o,"""532732834013007872"""
s,"""532770429875015680"""
s,"""529705361813803009"""
s,"""531970044549660672"""
o,"""532038064412311552"""
o,"""531973525264154624"""
o,"""532214375499567104"""
s,"""531851083392368640"""
s,"""533869675902300160"""
s,"""533109304073519104"""
s,"""532315572218769408"""
o,"""531859749558439936"""
na,"""531839353148801024"""
o,"""531853480047423488"""
o,"""533084979111006208"""
o,"""532876791867015168"""
o,"""532157537638821889"""
s,"""531837184198733824"""
s,"""532542156570107905"""
o,"""531868046491918336"""
o,"""532184765349515266"""
o,"""531935649734328321"""
o,"""531983806795100160"""
s,"""532450374150803456"""
s,"""531835136942170112"""
s,"""532246703345512449"""
s,"""533344731799887872"""
o,"""532537998068703232"""
o,"""532710023185842176"""
s,"""531936609248104449"""
o,"""532955742509490176"""
o,"""533264952182980608"""
o,"""534044715683811328"""
s,"""533981107763834880"""
s,"""532556148495630336"""
o,"""532026896519667712"""
s,"""532118058878631937"""
o,"""532984241530097664"""
s,"""532532019230953472"""
s,"""532008806801104896"""
s,"""531976847417163776"""
s,"""532281874266468353"""
s,"""529677095572500480"""
o,"""532949687427284992"""
s,"""531942831183515648"""
s,"""534333984382017536"""
o,"""534018967342297088"""
o,"""533359526121312256"""
s,"""532236204327305216"""
s,"""531884898085519360"""
s,"""531837235843567616"""
s,"""531926482520506370"""
o,"""532201228680560640"""
na,"""533083001216045056"""
s,"""534112218217197568"""
s,"""532376833916821504"""
o,"""531847970363146241"""
o,"""532905156258828290"""
s,"""532213795310280704"""
o,"""531883924255801344"""
o,"""532002910058860544"""
s,"""532239340119019520"""
o,"""531859766599905280"""
s,"""530128194616459264"""
s,"""532231273473769472"""
o,"""534424212543651840"""
s,"""531864266081447936"""
s,"""532114060779978752"""
s,"""532277634873704449"""
s,"""532199732073213952"""
o,"""533073805418463233"""
s,"""531851732603908096"""
s,"""531951432187256832"""
s,"""531887314192961536"""
s,"""532036539673354240"""
s,"""531840052595556353"""
o,"""534213605227778048"""
o,"""533356569162174464"""
o,"""533618463227396097"""
s,"""530865079324258306"""
o,"""533391073096531968"""
s,"""532101339200126976"""
o,"""531966048317505536"""
s,"""531921163572609024"""
o,"""532688684819021824"""
o,"""532665146809024512"""
s,"""531936326103609344"""
s,"""532214963436523521"""
s,"""531870802723885056"""
s,"""532041002971037696"""
o,"""532976619879940096"""
o,"""531863178981150720"""
o,"""531973728964730880"""
s,"""531742115613917184"""
s,"""531915901604728833"""
o,"""533329533504868352"""
o,"""531989685233410048"""
s,"""531930270833074176"""
o,"""533260961445322752"""
o,"""530338166071648257"""
o,"""534491659741196288"""
s,"""531852042567184385"""
o,"""532928578925916160"""
s,"""530579860809609216"""
o,"""532494417769529344"""
o,"""532943619414839298"""
o,"""532950406645563392"""
o,"""532035224373563392"""
s,"""532250536700289024"""
s,"""531875481071939584"""
s,"""532860654743715840"""
s,"""531957816714883072"""
s,"""532293756800618496"""
o,"""531969316241952768"""
s,"""531957604776681472"""
o,"""532608846809038851"""
s,"""531918305326428160"""
o,"""533100114559389696"""
s,"""529735141607096320"""
s,"""529861896917495808"""
na,"""532423937209036800"""
o,"""532230876080640000"""
s,"""532266819999248384"""
o,"""532733694151520257"""
s,"""530439341253066753"""
s,"""532065188241883136"""
s,"""532358753912651776"""
o,"""533241457315172352"""
o,"""534198609546575872"""
s,"""530473840980537345"""
s,"""532630338334642177"""
s,"""531991881375170561"""
s,"""532727020015190016"""
o,"""532680849213640704"""
s,"""532026702684516352"""
s,"""531856686231719936"""
s,"""533454382705418240"""
s,"""531947688418635776"""
o,"""531973855049678848"""
s,"""532511592886198272"""
s,"""531950628432801792"""
s,"""531879132099928065"""
s,"""531926816517537792"""
s,"""531888621306281984"""
s,"""532616786181894144"""
o,"""532700677647372288"""
s,"""531976424899358720"""
o,"""532148673745268736"""
o,"""532007760658198528"""
s,"""533411081096396800"""
s,"""532010642169806848"""
s,"""531858019240660992"""
s,"""532271869269778432"""
o,"""532240733429039104"""
o,"""532216937665671168"""
s,"""530168683817992193"""
s,"""533446630247526400"""
s,"""531891465828728832"""
o,"""532331250816528386"""
o,"""531960323772010497"""
s,"""532332668047069184"""
s,"""530260165497733120"""
o,"""532322214167998464"""
s,"""532161107931054080"""
s,"""531976508534194176"""
s,"""531959190064214016"""
o,"""532301733154656256"""
na,"""533963602685071360"""
o,"""532241433580015617"""
o,"""534394305180606464"""
s,"""531998794976874497"""
s,"""533642324073398272"""
o,"""533513913472528384"""
o,"""532050286576021504"""
s,"""531982467167948801"""
s,"""531843312043712512"""
na,"""532109560492720128"""
s,"""531865840376090624"""
s,"""531876103066238976"""
s,"""534167513668792321"""
s,"""531927823305302016"""
s,"""531892033141886976"""
o,"""531861127656144896"""
s,"""532029437739814912"""
o,"""531879849632083969"""
o,"""532120208119697409"""
o,"""531931051816681473"""
o,"""532673123431485442"""
s,"""532205461576384512"""
o,"""531956914624937985"""
s,"""533782455128707072"""
s,"""531951751340257281"""
s,"""532166173228412929"""
na,"""531988709856407552"""
s,"""533781896640348160"""
s,"""531848089443659776"""
s,"""532010095623045120"""
o,"""533244904344809474"""
s,"""532294799706324992"""
o,"""533063429985427456"""
s,"""530772847237791744"""
s,"""531826532440748032"""
s,"""530495128725889024"""
o,"""532579966731698176"""
s,"""532227858014695425"""
s,"""532550182916083713"""
s,"""533910715661574144"""
s,"""532006648341364736"""
o,"""532170078117453825"""
