class,id_text
o,"""532218604063055874"""
o,"""531953499815559169"""
o,"""533059585507332096"""
s,"""531834178187173888"""
o,"""532035851103268864"""
na,"""532514876514910208"""
o,"""532241413350502400"""
s,"""530142771634376704"""
s,"""532086872840089600"""
na,"""532633256877756416"""
na,"""533630149636677632"""
s,"""532035710081961986"""
s,"""531861489905582080"""
s,"""530526704574681088"""
na,"""532329344094334976"""
s,"""533640131136069632"""
o,"""534111519534227457"""
na,"""534440499206041600"""
o,"""532343112182398976"""
o,"""532230876080640000"""
na,"""533347349758636032"""
o,"""531985479412244480"""
o,"""532494417769529344"""
o,"""532348460884705280"""
na,"""532759598881832960"""
o,"""532708543426994176"""
na,"""531888737467514881"""
na,"""531830197998592000"""
s,"""532182960410480640"""
s,"""532199626523148288"""
o,"""532993579422330880"""
o,"""533790056398348288"""
o,"""532007760658198528"""
s,"""531918154986160129"""
s,"""533071186058436608"""
na,"""531996124123377667"""
o,"""534371205139017728"""
s,"""533321988182638592"""
s,"""529735141607096320"""
s,"""532988711722844161"""
o,"""532070616216895488"""
o,"""531990571489820672"""
s,"""531997136037359617"""
s,"""532942839551107072"""
s,"""530508141583433728"""
s,"""532307009748480002"""
s,"""532055421239185409"""
o,"""532199757381664769"""
o,"""532209982750867456"""
o,"""531972070931202049"""
o,"""533227527029153792"""
o,"""533060994864779265"""
o,"""531867461873057792"""
o,"""532342648615735298"""
na,"""531888147442196481"""
o,"""532661514436874240"""
o,"""532154615190396928"""
na,"""532004106203066369"""
s,"""531839283305254912"""
o,"""534213605227778048"""
o,"""533153415959158785"""
na,"""531878951246123009"""
na,"""531901767147991040"""
o,"""532680849213640704"""
o,"""532240607389822976"""
s,"""532650095813349376"""
o,"""532884842607017984"""
s,"""533363524110540801"""
s,"""531845221621825536"""
s,"""532978993633689600"""
o,"""532572216215740416"""
s,"""531916945688637440"""
na,"""532542392298397696"""
o,"""533057013383983104"""
s,"""529814849073577984"""
s,"""531839686768349184"""
o,"""532887156738760704"""
o,"""532244394301083648"""
na,"""532612083373051904"""
o,"""532998415983337473"""
s,"""532000950853320704"""
o,"""532915125104037890"""
s,"""532242132996591616"""
s,"""534083313820893184"""
s,"""533615243793289217"""
o,"""531884148689219586"""
s,"""531985301741514753"""
o,"""531926166282981379"""
o,"""533146693748142080"""
na,"""532673013410705408"""
o,"""532024282420088832"""
s,"""532575616693190658"""
o,"""532060634364399617"""
s,"""531904774116212736"""
s,"""532185254652416001"""
s,"""532564359873318913"""
o,"""533821372070653953"""
s,"""533344112054132736"""
o,"""532374957783662592"""
s,"""533626289887150080"""
s,"""531833867700011008"""
s,"""531917787074002945"""
o,"""533280159051579392"""
s,"""530419393373552640"""
na,"""531823792067465216"""
s,"""534040810648379392"""
o,"""533600110177824769"""
o,"""533724663541944320"""
o,"""532017869325086720"""
s,"""530779413101543424"""
s,"""531828085436735489"""
s,"""533411081096396800"""
s,"""532232750900977664"""
o,"""533403480426176512"""
na,"""533370774141558784"""
o,"""531954691010461697"""
o,"""532721415297175554"""
o,"""534435813028007936"""
s,"""530822700575764481"""
s,"""533910715661574144"""
s,"""532008877080838144"""
o,"""532228138160623617"""
o,"""531946480894894080"""
s,"""531861784286986240"""
s,"""533147516104372224"""
s,"""531947688418635776"""
o,"""532582984855998465"""
o,"""531977477791305728"""
s,"""533444279600156672"""
s,"""531850608915914752"""
o,"""532109542872457216"""
o,"""532718291995750401"""
o,"""533249775215206400"""
s,"""532222319918206976"""
s,"""531996656707710976"""
s,"""532158385270296576"""
o,"""531921336734859264"""
na,"""532928561368154113"""
o,"""532170838532173825"""
o,"""532344762943422464"""
o,"""531862202253606913"""
na,"""532229333285617664"""
o,"""534402527950036992"""
o,"""534151430865960960"""
s,"""531991518144630785"""
s,"""531895031104536576"""
o,"""532203465821282304"""
na,"""531878266647625728"""
s,"""532144981163520000"""
na,"""532518439680999425"""
s,"""532630338334642177"""
o,"""531958509181861888"""
o,"""534365188083154944"""
s,"""533157290325852160"""
o,"""532586177782505472"""
o,"""532537189632966656"""
na,"""530495128725889024"""
s,"""533454382705418240"""
o,"""531991426272616449"""
o,"""533391073096531968"""
o,"""531834744326336512"""
o,"""534207065909370880"""
s,"""532371445822029824"""
s,"""534153596385116161"""
na,"""529520620279570432"""
s,"""532079703520477187"""
s,"""532380778895011841"""
s,"""533109478120378369"""
o,"""534404706261798913"""
na,"""531840052595556353"""
s,"""531982467167948801"""
na,"""531838003535433728"""
o,"""534271215108915200"""
s,"""532366091767803904"""
s,"""532230127992586241"""
o,"""531183008821542912"""
o,"""533782455128707072"""
s,"""532025032021913600"""
s,"""531941816539824129"""
s,"""531839064333234176"""
na,"""531879987310112768"""
s,"""532808739439390720"""
o,"""534125276825780224"""
o,"""533083377659039745"""
o,"""533631363761860608"""
na,"""532287146456264705"""
na,"""531861050316976129"""
o,"""532008430979272705"""
o,"""532666668741181440"""
s,"""531961599464992768"""
s,"""533594052600414208"""
o,"""534151864451731456"""
s,"""531845896867033088"""
o,"""532935512605331456"""
s,"""531892033141886976"""
na,"""534429125302165504"""
s,"""532832193886703616"""
na,"""532271869269778432"""
o,"""533357954477867008"""
o,"""532655465340354560"""
o,"""531844296706887680"""
s,"""533874824133623810"""
s,"""532029437739814912"""
s,"""531964216388091904"""
s,"""534304702847270912"""
na,"""532088447981617152"""
s,"""532000526754668544"""
s,"""532408481198792704"""
o,"""533032731069136896"""
na,"""532715731163824129"""
o,"""532014076000743425"""
o,"""531915893912403968"""
s,"""530514374252060672"""
o,"""533270533522350080"""
s,"""532319123858923520"""
na,"""531923276788817920"""
o,"""534369394802327552"""
s,"""532036348190806016"""
na,"""532199732073213952"""
s,"""529988072570904576"""
s,"""531853089041825793"""
o,"""532109115619676160"""
s,"""532006870354243585"""
s,"""531819887019438083"""
s,"""530477598430986240"""
s,"""530509254877544448"""
o,"""531960422795345921"""
o,"""532321174525861888"""
s,"""531878536676921344"""
s,"""531856686231719936"""
s,"""530048003181400064"""
o,"""531988094065455104"""
na,"""532278579921686528"""
s,"""531997854718758912"""
na,"""532741756891435008"""
na,"""533494736078643200"""
s,"""532680610356400128"""
o,"""531869431454892034"""
s,"""532239340119019520"""
o,"""532516915541843969"""
o,"""532669361342148609"""
na,"""532955157466980353"""
o,"""532032209587544065"""
na,"""532199826738274304"""
s,"""533037496159207425"""
o,"""533442854115225600"""
na,"""531828636983517185"""
s,"""531992505961971712"""
na,"""530043402478702592"""
s,"""533733045367349248"""
s,"""531976508534194176"""
o,"""532320936087674881"""
s,"""531917236034740224"""
o,"""532371754480447488"""
o,"""531957712066584576"""
s,"""532900800100855809"""
o,"""533830803990781952"""
s,"""531889966758895616"""
o,"""534466873203892225"""
s,"""531855950156926977"""
na,"""532989644980633601"""
s,"""531908284513792000"""
o,"""532274299399598080"""
o,"""532016037668343809"""
o,"""533000084687183872"""
s,"""532327869012144128"""
s,"""532624866080727040"""
na,"""530359603645534209"""
o,"""531933003346628608"""
o,"""531967555162750976"""
o,"""534433871975428096"""
s,"""531849098035347457"""
s,"""531858755789389825"""
o,"""531896485936246784"""
s,"""531871278073139200"""
o,"""532331250816528386"""
o,"""531868304101486592"""
o,"""531862416137912320"""
s,"""531885899291062272"""
na,"""531846842569732096"""
na,"""531864266081447936"""
s,"""534099680633053184"""
o,"""531883840889823232"""
o,"""532169297322205184"""
s,"""531966100800811009"""
na,"""533976820190674944"""
o,"""531905981920579584"""
o,"""529841628001738752"""
na,"""532086092011667456"""
s,"""532007951729709056"""
o,"""533406218858287105"""
na,"""532026129192734721"""
s,"""531873949555367936"""
s,"""529609228143837184"""
o,"""533542880510353408"""
s,"""531975615675895808"""
o,"""532487457355202560"""
o,"""534466037857546240"""
o,"""534419824198582273"""
o,"""533634981587734528"""
s,"""532281965073158145"""
o,"""532657264780648448"""
o,"""532203524826734592"""
na,"""533680153252331520"""
o,"""531848950945681408"""
o,"""532665631322038273"""
o,"""532328928166166529"""
s,"""532507271600041984"""
o,"""532590786773536768"""
s,"""531835180080578560"""
s,"""534241973469990912"""
na,"""532191124514177024"""
o,"""532213456628617216"""
na,"""533900405109821440"""
s,"""532222854691975168"""
o,"""533811112379039744"""
o,"""531854871025029120"""
s,"""532886753808760832"""
na,"""532471620670341120"""
o,"""532111385891577856"""
o,"""531960353828392961"""
s,"""532205461576384512"""
o,"""534434621153640448"""
o,"""531864419450781696"""
s,"""533671475342221312"""
o,"""532250355560878080"""
s,"""531987756130770944"""
o,"""534357126227836928"""
s,"""531855991252332544"""
o,"""531907226529980416"""
o,"""532041064241037313"""
s,"""532226928594657282"""
na,"""531894300280651776"""
na,"""531885865132240896"""
na,"""532947270279647232"""
o,"""533235552662093824"""
o,"""533711454810038272"""
o,"""531832488323059712"""
o,"""533251000602075136"""
na,"""531841905126948864"""
na,"""531878860380327936"""
s,"""532005656505896961"""
s,"""530371107820298241"""
o,"""531973855049678848"""
na,"""532265587020673024"""
s,"""531923471044186112"""
na,"""532147299846463488"""
s,"""532099283894681600"""
na,"""533100114559389696"""
na,"""531842124950814720"""
s,"""532658990355062784"""
o,"""532017888149131265"""
na,"""531871222624428032"""
na,"""532948245433958400"""
s,"""531953083924750336"""
o,"""529532168490741760"""
o,"""531970288905650176"""
s,"""532945086934306816"""
s,"""533718230784040961"""
s,"""532371650696998912"""
s,"""531959190064214016"""
na,"""531957816714883072"""
o,"""531931051816681473"""
o,"""534462679076048896"""
na,"""531908648277409792"""
na,"""533760748783030272"""
s,"""531964285807644672"""
na,"""531863698361417728"""
na,"""532567279746035714"""
na,"""531849275190550528"""
s,"""531984645819486208"""
s,"""531964964194746372"""
na,"""532209877691936770"""
na,"""533004778595704832"""
o,"""532042163925041152"""
o,"""533071159336919040"""
s,"""531866551218360320"""
o,"""532525530403188736"""
s,"""531990580461854720"""
na,"""531921753082064896"""
o,"""532604116778754048"""
na,"""532404410539077633"""
o,"""533463573360422912"""
o,"""534189099310010369"""
o,"""532202444068257792"""
s,"""530592278994509824"""
o,"""532216937665671168"""
s,"""532035719746052096"""
s,"""532471569646252032"""
o,"""531896246382768128"""
o,"""531923176713121792"""
o,"""532609989698158592"""
na,"""531880571429863425"""
o,"""533410394002694144"""
s,"""534081471901093889"""
o,"""532050286576021504"""
s,"""531971137665007617"""
s,"""531991881375170561"""
s,"""532213795310280704"""
o,"""532422211769225216"""
o,"""531870776677638145"""
na,"""533410836312649728"""
s,"""531874853050003456"""
o,"""532218891658084352"""
o,"""532928567965790208"""
s,"""532599407280414722"""
o,"""531990190307278848"""
o,"""534358935202181120"""
s,"""534456461993476096"""
na,"""531891864585379840"""
o,"""532221678458122240"""
s,"""532071293840289792"""
na,"""533655408154796032"""
s,"""531890495023505408"""
s,"""530484104899616768"""
s,"""531948984135213056"""
s,"""530128194616459264"""
s,"""531840322763259905"""
o,"""532257883954896896"""
na,"""532574009133518848"""
s,"""531991302007959553"""
s,"""532010095623045120"""
s,"""532546567904169984"""
s,"""533048014344970240"""
o,"""531952892325163009"""
na,"""532501423603216386"""
s,"""531885052310061056"""
o,"""532240778576150528"""
na,"""532611156767412225"""
na,"""532416809333719041"""
s,"""532037365955821568"""
s,"""533994767751733248"""
s,"""534469952510898176"""
s,"""531863473207377920"""
s,"""529379675718434816"""
o,"""533328374203428864"""
o,"""531902871793434624"""
o,"""531934978184331265"""
o,"""533445159753887746"""
o,"""532021919785046016"""
s,"""532432658643423232"""
na,"""531826670986993664"""
s,"""531850160251232256"""
o,"""531989182806106112"""
s,"""533432544054632448"""
o,"""529743424149524480"""
o,"""532488787226804224"""
s,"""532204616801206272"""
o,"""532389232741216256"""
na,"""531935897302736896"""
na,"""532187995496251392"""
o,"""532935463167098880"""
s,"""532920747165884416"""
s,"""532137511704084480"""
s,"""532270976986517504"""
o,"""532715351818387456"""
s,"""532215169238446082"""
o,"""532807929976872960"""
na,"""534147339439443968"""
s,"""532135581321805824"""
o,"""532284021657841665"""
o,"""532120208119697409"""
na,"""532230492549287937"""
na,"""531949489830252545"""
s,"""534362654891319296"""
s,"""532564078800437248"""
s,"""531963587846488064"""
s,"""531852590657458176"""
s,"""531936326103609344"""
na,"""531830933109100545"""
na,"""532607347127242752"""
s,"""531844116703756288"""
s,"""534139375320182784"""
na,"""532010182608703488"""
s,"""531898007688445953"""
o,"""532372660135931904"""
o,"""532970503867080705"""
o,"""533500912619118592"""
o,"""532250049208926208"""
o,"""531983185089806336"""
o,"""532134930885931008"""
na,"""531822008007266304"""
o,"""531915039490715648"""
o,"""532140026650324993"""
na,"""532048077063217153"""
s,"""531952090344476673"""
na,"""531848089443659776"""
na,"""533589676708601857"""
o,"""533110720033202176"""
na,"""531894952494907392"""
o,"""531911338759835649"""
s,"""531881153083367424"""
s,"""531864372336132096"""
s,"""532310424042356736"""
s,"""533337470520553472"""
o,"""532000711555686400"""
s,"""532214963436523521"""
na,"""531938935472017408"""
s,"""532261338639511555"""
s,"""534121806073192448"""
o,"""533009735331872769"""
na,"""533481625443917824"""
s,"""533683583840313344"""
s,"""531998136487915520"""
s,"""531994229846073345"""
s,"""531909080039063552"""
na,"""532932746877087744"""
s,"""532005443099713537"""
o,"""532245574146588672"""
o,"""532168992044376064"""
o,"""533057335305191424"""
o,"""532193966960025600"""
o,"""532882914359660545"""
o,"""531913415162224640"""
na,"""531855138164461568"""
na,"""532153600748040192"""
o,"""530478510360780801"""
o,"""531900445594497024"""
s,"""531918871901392897"""
o,"""531900419262251009"""
s,"""534051896127127552"""
o,"""532938119612739585"""
s,"""532191561518694400"""
s,"""533305914452082688"""
s,"""532010642169806848"""
s,"""532218122435330048"""
s,"""532114060779978752"""
s,"""532232811861004288"""
o,"""531965192377487361"""
o,"""531850194313564160"""
o,"""534143230401867776"""
o,"""532998889276977152"""
s,"""533916772597248001"""
s,"""531992393231634433"""
s,"""532567121314988032"""
na,"""532199093276135424"""
o,"""533397338925305856"""
s,"""531898186039046144"""
na,"""532443958689812480"""
s,"""531830389921153024"""
na,"""531857059097350144"""
na,"""531944610227294208"""
s,"""531864275514839041"""
o,"""533702103706112000"""
o,"""529291248327487488"""
o,"""534393923829891072"""
s,"""531856198811656193"""
o,"""531966048317505536"""
s,"""531929923225944064"""
s,"""531883905767710720"""
s,"""532549748348424192"""
s,"""531826532440748032"""
o,"""534383121869713408"""
s,"""532018080424022017"""
o,"""531954700242124801"""
s,"""531998365291413504"""
na,"""530420870666551297"""
o,"""533277004335161344"""
o,"""531968802997542913"""
s,"""531848392771518464"""
na,"""532935364856397825"""
s,"""534071908006760448"""
o,"""532908578617958400"""
na,"""532973034580107264"""
na,"""532295981845729280"""
s,"""532027706137780225"""
s,"""531666111193153536"""
s,"""531742115613917184"""
na,"""533485556085559296"""
o,"""531841842527367169"""
o,"""531871363179765760"""
s,"""530621005522558976"""
s,"""531894348552884227"""
s,"""531968520712896512"""
na,"""531973036732612608"""
na,"""532332668047069184"""
o,"""531939329527263232"""
s,"""533355348070268928"""
na,"""531985828705497088"""
s,"""532035224373563392"""
na,"""532239674132017152"""
o,"""531942134228582401"""
s,"""530941596351860736"""
na,"""532961623410233344"""
o,"""532041519906422787"""
s,"""531922780800155648"""
o,"""532924542269026304"""
s,"""531998794976874497"""
o,"""532529373379694592"""
s,"""531925710932561920"""
s,"""532338446178988033"""
s,"""531962226513412098"""
s,"""532727020015190016"""
o,"""530338166071648257"""
na,"""532234239031656448"""
na,"""532331264561258496"""
s,"""532227858014695425"""
s,"""531938285354897408"""
s,"""532314859631689728"""
s,"""531948645730758656"""
o,"""534152620802191360"""
s,"""529325791788535808"""
o,"""532240975872020480"""
s,"""531977321067335680"""
s,"""531948562008276992"""
s,"""531893539475816449"""
s,"""531884279106928640"""
o,"""533712689135370240"""
s,"""533027174941351936"""
s,"""532298946509799424"""
s,"""532526799184732160"""
na,"""533221698636881920"""
s,"""532017376888225792"""
s,"""531887901064581120"""
s,"""531978294397501440"""
na,"""531883759922999297"""
na,"""531914327339462656"""
s,"""531986360409010176"""
na,"""531823042180448256"""
na,"""532244749231861760"""
o,"""532201728418918401"""
s,"""531999722215845888"""
o,"""534436273251827712"""
s,"""532648505882337280"""
s,"""532885823151423488"""
s,"""531949634357583872"""
s,"""532616786181894144"""
na,"""533329311948738560"""
s,"""532378818892152832"""
na,"""531862506696765442"""
s,"""531948260949106688"""
s,"""531880143267303424"""
na,"""531955046880399360"""
o,"""532216335728902144"""
s,"""531864808166264833"""
na,"""533071233974542337"""
na,"""532187515998851073"""
o,"""531969829545463808"""
o,"""532950406645563392"""
s,"""533001870613434368"""
o,"""533222920873447424"""
s,"""534131795403759616"""
s,"""532780491254951937"""
s,"""531862150609137665"""
s,"""533339894475534338"""
s,"""533342936151633920"""
s,"""531879527094710272"""
s,"""531848109609852928"""
s,"""531833218131959808"""
na,"""532839598347411456"""
o,"""531938928153354242"""
o,"""534491918265495552"""
na,"""532192977024978944"""
s,"""533736094194749441"""
na,"""532633590073671680"""
na,"""532800075450568705"""
s,"""532275390535192577"""
o,"""532673123431485442"""
s,"""531944546247376896"""
s,"""531876114407649280"""
o,"""533448555940564992"""
na,"""532641092676911104"""
s,"""530028687442583552"""
o,"""533329533504868352"""
o,"""532982335340167169"""
o,"""533490527954423808"""
o,"""531947703702278144"""
s,"""531969022133551104"""
na,"""531919937246609408"""
s,"""532716878633140226"""
o,"""534385883928330240"""
o,"""533486088535302144"""
s,"""531856312259182592"""
na,"""531904455760175106"""
o,"""533098898488061954"""
o,"""531953018267115520"""
na,"""533606195232137216"""
na,"""532111226117971969"""
s,"""533577749089116160"""
o,"""532560897571426304"""
s,"""531886269618716673"""
o,"""531972473005154304"""
o,"""532700677647372288"""
na,"""532531096341454849"""
s,"""533674398541418496"""
s,"""532037232899534848"""
na,"""534046006371811328"""
na,"""533437374458376192"""
s,"""531816972867371009"""
o,"""531836422181769216"""
s,"""533703007696064513"""
o,"""532280496194330625"""
s,"""532021531606790144"""
o,"""531930312407023616"""
o,"""533309953646534656"""
s,"""533039706905145344"""
s,"""531987371273641984"""
s,"""532663386513739776"""
s,"""533394148108144641"""
na,"""533926339003174912"""
na,"""530479768379338756"""
na,"""533606130467893250"""
s,"""532031925758603266"""
o,"""532882826098532354"""
s,"""534022167973752834"""
s,"""532500147662766080"""
o,"""534490787611168768"""
s,"""533693147185156096"""
o,"""531860138991583232"""
s,"""531862355081056256"""
o,"""531924299045949441"""
s,"""531839363362349056"""
o,"""532111283374419969"""
o,"""533227293976846336"""
s,"""533446630247526400"""
s,"""533856711967522816"""
na,"""532562263131959296"""
na,"""532219995292721152"""
o,"""532601184797097984"""
o,"""534358020516376577"""
o,"""532640155899666432"""
s,"""533045033864531968"""
na,"""531955946726363136"""
na,"""532560293730467841"""
o,"""534087775545733120"""
o,"""533615826478571521"""
s,"""532526285420236800"""
na,"""532111345282318336"""
s,"""531828684249104384"""
o,"""531877454491570176"""
s,"""531889646725525504"""
na,"""532007643951685632"""
o,"""533244904344809474"""
o,"""531952623407362048"""
na,"""532685341283868673"""
s,"""531991542534508544"""
s,"""531966378971262976"""
o,"""532006684541988865"""
s,"""532004233202372608"""
s,"""533337133227204608"""
s,"""531930515751075841"""
na,"""531899031383851008"""
o,"""531915115323346944"""
na,"""532896491291947008"""
na,"""532469326792495104"""
s,"""532336338704797696"""
na,"""531930094089293825"""
na,"""532523200232833024"""
s,"""534454914794012673"""
na,"""533422867694645249"""
o,"""533670554327592960"""
o,"""532305216742625280"""
s,"""531962754262126592"""
o,"""532240484932927488"""
o,"""532921917880008704"""
s,"""532013280420958208"""
s,"""529643004827807744"""
o,"""531872299561934849"""
na,"""531857642944483330"""
na,"""531939435915776000"""
o,"""531816472184496128"""
s,"""531865957510422528"""
s,"""532205251902709760"""
o,"""531993952753180672"""
na,"""532276747874861056"""
na,"""531937273622048768"""
s,"""531829473004359680"""
na,"""530399120994103296"""
o,"""532343478060331008"""
s,"""531039731560505344"""
s,"""532891892329885696"""
o,"""532590501103681536"""
s,"""532170017769783296"""
s,"""530512623641841666"""
s,"""532650685905788929"""
s,"""531926847421181953"""
o,"""532902782903136259"""
s,"""532883670726881280"""
o,"""532196605802213376"""
na,"""533415808173473792"""
o,"""532932062551236608"""
na,"""532315847222493185"""
o,"""532950438627512320"""
na,"""532234313472155648"""
o,"""533177927186538497"""
s,"""534494638862651393"""
s,"""531975125030428673"""
o,"""533241293858938880"""
na,"""531941185644810240"""
s,"""531836358407753728"""
s,"""531911692108574720"""
s,"""531952117448441856"""
s,"""531944058503979008"""
o,"""533272360527593473"""
o,"""532952042588086272"""
o,"""532216294087876608"""
s,"""531970863914942464"""
o,"""534370383902679041"""
o,"""532660086372831232"""
s,"""529839243074764800"""
na,"""532242023768526848"""
s,"""533385019528855552"""
na,"""531938124956729344"""
s,"""533230108774244353"""
o,"""532024220713492480"""
s,"""532424105245810688"""
s,"""531982748492509185"""
o,"""532399453131374594"""
o,"""531831810452238336"""
o,"""533513913472528384"""
o,"""531850711693139968"""
s,"""532155472615604224"""
na,"""532319298451025921"""
o,"""532111380690644992"""
o,"""531859796962865152"""
s,"""531881547298000898"""
o,"""533451390702477312"""
s,"""531851088077815808"""
na,"""532511382080471040"""
o,"""532604630178357248"""
o,"""532760381702152192"""
s,"""530819202945679361"""
s,"""534345541552185344"""
s,"""532233818283864064"""
o,"""531971741430865920"""
s,"""532968349895233536"""
na,"""531829514025062401"""
na,"""531875672122073088"""
o,"""534311842756427776"""
na,"""532212818654011392"""
s,"""531620673626849280"""
o,"""532966587025088512"""
s,"""534399360210317312"""
s,"""531945818513633280"""
o,"""532878689886027776"""
na,"""532605563579166720"""
s,"""531994672798134272"""
o,"""533359562280431616"""
s,"""533015067214614528"""
o,"""532145271275532289"""
o,"""533020226338979840"""
o,"""533117732653654017"""
o,"""531607834455457792"""
o,"""531868830210203650"""
o,"""531900408550002688"""
o,"""533593152418885632"""
na,"""533219724298305536"""
o,"""532155516240535552"""
s,"""530863803572170752"""
na,"""532626253158043648"""
s,"""531981163284692993"""
s,"""533038848008540160"""
s,"""532818251588575232"""
s,"""532125657036107777"""
s,"""530807554285522945"""
o,"""532688684819021824"""
s,"""532216346449567745"""
o,"""533125861910667264"""
na,"""532565185576198144"""
s,"""534047393763696640"""
o,"""531934872194269184"""
s,"""531909778583203840"""
na,"""531878845607968768"""
s,"""531853739129577472"""
s,"""532163575423700992"""
o,"""532239954269597696"""
o,"""531875481071939584"""
s,"""532259531771109377"""
s,"""532101339200126976"""
na,"""532229326499221505"""
na,"""532295178225065984"""
s,"""533346726326046721"""
na,"""532095309816803328"""
o,"""533292749790121984"""
o,"""532002910058860544"""
na,"""532231273473769472"""
s,"""531177369281650688"""
o,"""532680968348635136"""
s,"""532293756800618496"""
o,"""531849736324538369"""
o,"""532130316706906112"""
s,"""531976424899358720"""
s,"""531930270833074176"""
s,"""530168683817992193"""
o,"""531828438693199872"""
s,"""532499161774841856"""
na,"""532109505434103808"""
o,"""531931984285929473"""
o,"""532636417625579521"""
s,"""531869294305767424"""
s,"""532860654743715840"""
o,"""534153468257120256"""
o,"""531887246857625600"""
s,"""534342085131116544"""
o,"""532587462007459840"""
s,"""532009094417092608"""
s,"""531825112686010368"""
s,"""532618278980825089"""
o,"""532583743270035457"""
s,"""534167513668792321"""
o,"""531963009355489280"""
s,"""531927731202584576"""
s,"""532018166512107520"""
o,"""531973728964730880"""
s,"""531971106316750848"""
o,"""533655639923240961"""
o,"""532177100518981633"""
s,"""533123701492154368"""
s,"""532358753912651776"""
s,"""531835422058745858"""
s,"""531996280579694592"""
s,"""532308323107098625"""
o,"""533711195933405184"""
o,"""532026961653018625"""
s,"""531884268189122562"""
o,"""532095199221411840"""
s,"""532350860375113729"""
o,"""531847437292666880"""
s,"""530439341253066753"""
o,"""533456697713778689"""
s,"""531965394286678017"""
na,"""533314728169574400"""
o,"""532170078117453825"""
s,"""532234178004525056"""
s,"""531891747182227458"""
s,"""530064660393762817"""
s,"""532008806801104896"""
s,"""532177508872245248"""
s,"""532238834621509633"""
s,"""534450288875143168"""
na,"""532601153943769089"""
o,"""532088543435165697"""
o,"""531894859594870784"""
s,"""533695866457313280"""
na,"""532154399766745088"""
s,"""531981947330129921"""
o,"""532243650483204097"""
s,"""532256486487887872"""
s,"""531911669161545728"""
s,"""531869207089410048"""
s,"""531973525264154624"""
s,"""532008029407809538"""
o,"""531843117180518400"""
s,"""532021952844947457"""
na,"""531989046768463872"""
s,"""534326306650214400"""
s,"""531866076548964352"""
o,"""532758320369926144"""
s,"""531989188892033024"""
s,"""531838418410823682"""
o,"""533349160851079169"""
s,"""531928363653677056"""
s,"""531984407465189376"""
s,"""531175910087852035"""
o,"""532723685342580736"""
na,"""531886418516508672"""
s,"""532410436495241216"""
o,"""534354605682200578"""
o,"""532940404329807872"""
s,"""532028478015954944"""
o,"""531899503524057089"""
s,"""531834990263164928"""
s,"""531825452978290688"""
o,"""531937172296060929"""
o,"""533712957411426306"""
o,"""533031896045727744"""
s,"""531884391631712256"""
o,"""531868089093476352"""
s,"""533738577054941185"""
na,"""534371971698786304"""
o,"""531891588625350656"""
s,"""532106192240529408"""
o,"""532949687427284992"""
s,"""531852062506909696"""
na,"""533372823805231104"""
s,"""531886928451215360"""
o,"""531846698910621696"""
na,"""532552945192435713"""
na,"""531954557145055232"""
na,"""532942596881285120"""
o,"""532748962474622976"""
s,"""533127991904440320"""
o,"""531928397023178752"""
na,"""531837830897483776"""
o,"""533264302137180160"""
s,"""532044959588036608"""
s,"""532286968969711616"""
o,"""531946945544462336"""
o,"""531935649734328321"""
o,"""532076531271888896"""
o,"""532174710566424577"""
o,"""531922167231832064"""
s,"""532037931829964800"""
s,"""531937161906749440"""
o,"""532184911612874752"""
o,"""532194783670702081"""
o,"""533739952790859776"""
na,"""532298166516064256"""
s,"""532245202375684096"""
o,"""532172680024588288"""
o,"""532240557074964480"""
o,"""531936134436503552"""
s,"""531851925428256768"""
s,"""530396859614113792"""
s,"""531853280629235712"""
s,"""533015952917819392"""
o,"""534399887136542720"""
o,"""532192017393418240"""
o,"""533675922100977664"""
s,"""531898489056550912"""
o,"""533711194264444928"""
s,"""531994603273326592"""
s,"""531873704905801728"""
s,"""531926482520506370"""
s,"""531865771425558532"""
na,"""533112542194057216"""
s,"""531845076021174272"""
s,"""531902733826416640"""
na,"""532582637182124033"""
s,"""533803703099092992"""
s,"""529753486138023936"""
s,"""532989459152011264"""
o,"""533311541018632194"""
s,"""534133331093225472"""
o,"""531952551386550273"""
s,"""532932645831733249"""
na,"""532237641832738816"""
o,"""532210367687311361"""
o,"""532678557466886144"""
na,"""533084979111006208"""
o,"""531968179112001536"""
o,"""534433327391211521"""
o,"""534158381930774529"""
na,"""531946369402277891"""
s,"""532290355543425024"""
s,"""534064986469830656"""
na,"""532025508934848514"""
s,"""532224330315628544"""
o,"""531820794973028352"""
o,"""532157537638821889"""
s,"""534369839155269632"""
s,"""533027676278108160"""
na,"""531932419197132800"""
s,"""532151118978375682"""
na,"""532228444755865600"""
o,"""532111380745158656"""
o,"""534391797083279360"""
na,"""534335808917229568"""
o,"""531994010303594496"""
o,"""533579509081976833"""
s,"""531953939919290368"""
na,"""531947630533017600"""
na,"""529394167097864193"""
s,"""533989301256990720"""
o,"""532944749259669504"""
o,"""531995394646237185"""
na,"""532537470152634370"""
s,"""532978002221494272"""
na,"""532404480281964545"""
o,"""532048844767641600"""
s,"""532030239518752768"""
o,"""532236698353025024"""
o,"""533487310319259648"""
o,"""534431546162151424"""
na,"""531984091319922689"""
na,"""532566778116055041"""
na,"""531837871100280832"""
o,"""534165648277262336"""
s,"""534152418028961792"""
s,"""533426633856667648"""
o,"""533064327729659904"""
s,"""532279704762728448"""
s,"""531869070464147456"""
na,"""532181893056167936"""
o,"""532188173414445056"""
o,"""531853480047423488"""
